,name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id,google_name,google_rating,google_nbrating,google_address,google_type,google_lat,google_lon,distance,cluster_labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,marker_color
1072,Hôtel Richmond Opéra,4dad95f46a23037eec93050f,48.87201204547596,2.334889769554138,75009,Paris,"['11 rue du Helder', '75009 Paris', 'France']",Hotel,75009,9,14,ChIJX_h7-zlu5kcRJx0eY1Ci6lc,Hôtel Richmond Opéra,3.5,171.0,"11 Rue du Helder, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.872011,2.334892,0.00020072390105244797,0,French Restaurant,Bistro,Multiplex,Coffee Shop,Hotel,Creperie,Women's Store,Electronics Store,Resort,Nightclub,red
1075,Hotel Gramont Opera,4b488e63f964a520464f26e3,48.87055013497135,2.3368453989410143,,Paris,"['22 rue Gramont', 'Paris', 'France']",Hotel,75002,2,15,ChIJuUKjMzpu5kcRze1d3GJJpuY,Hotel Gramont Opera,4.3,111.0,"22 Rue de Gramont, 75002 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.870565,2.3370330000000004,0.013861568228341796,0,French Restaurant,Japanese Restaurant,Vietnamese Restaurant,Hotel,Deli / Bodega,Gourmet Shop,Café,Gym / Fitness Center,Sandwich Place,Toy / Game Store,red
1077,Hôtel Opéra Vivaldi,4bf35291370e76b00361bd4a,48.8719132499025,2.3350211977958684,75009,Paris,"['10 rue du Helder', '75009 Paris', 'France']",Hotel,75009,9,1,ChIJ2-S6-zlu5kcRbPW2ExVpdyU,Hotel Opera Vivaldi,3.4,151.0,"10 Rue du Helder, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87191179999999,2.3350217,0.00016539503091249404,0,French Restaurant,Bistro,Multiplex,Italian Restaurant,Vietnamese Restaurant,Hotel,Coffee Shop,Creperie,Women's Store,Electronics Store,red
1083,Hotel Cyrnos,4be30000b02ec9b610474ec0,48.86969833237479,2.3428046202763406,,,['France'],Hotel,75002,2,3,ChIJl77jsz1u5kcR5wYFNLuV1ug,Hôtel Korner Opéra,3.9,109.0,"154 Rue Montmartre, 75002 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.869648,2.3430619999999998,0.01969418304224147,0,French Restaurant,Japanese Restaurant,Pizza Place,Thai Restaurant,Salad Place,Asian Restaurant,Bistro,Cocktail Bar,Italian Restaurant,Poke Place,red
1086,Hotel Mercure Paris Opera Louvre,4adcda04f964a520063221e3,48.87111746645318,2.339578567045013,75002,Paris,"['95 rue de Richelieu', '75002 Paris', 'France']",Hotel,75002,2,30,ChIJHd14-ztu5kcRiNmuU-m_914,Mercure Paris Opéra Louvre,3.9,370.0,"95 Rue de Richelieu, 75002 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8711098,2.3395152,0.004726166488469746,0,French Restaurant,Asian Restaurant,Coffee Shop,Sandwich Place,Pedestrian Plaza,Café,New American Restaurant,Museum,Souvenir Shop,Furniture / Home Store,red
1087,Hôtel Le 34B ***,550ff0b6498e47c6c83531d9,48.87273052292771,2.343604912009892,75009,Paris,"['34 rue Bergère', '75009 Paris', 'France']",Hotel,75009,9,49,ChIJh_IcWz5u5kcRSp4wn0z40g4,Hôtel 34B - Astotel,4.5,776.0,"34 Rue Bergère, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.872692,2.3436197999999995,0.004421053169416567,0,Hotel,Italian Restaurant,Candy Store,Pedestrian Plaza,Thai Restaurant,French Restaurant,Pizza Place,Wine Bar,Museum,Restaurant,red
1089,Hôtel Vivienne,4be1a5f38dd062b5ed703e3c,48.87114039829583,2.341424341475644,75002,Paris,"['40 rue Vivienne', '75002 Paris', 'France']",Hotel,75002,2,10,ChIJGfE3Hzxu5kcRFhCegWC7_S8,Hôtel Vivienne,4.0,211.0,"40 Rue Vivienne, 75002 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87106199999999,2.341329,0.01117728155639167,0,Furniture / Home Store,French Restaurant,Pedestrian Plaza,Japanese Restaurant,Pizza Place,Tea Room,Bistro,Souvenir Shop,Salad Place,Coffee Shop,red
1098,Hôtel Chopin,4adcda03f964a520ee3121e3,48.87247634613622,2.3422048861532514,75009,Paris,"['10 boulevard Montmartre', '75009 Paris', 'France']",Hotel,75009,9,3,ChIJPxHRkj5u5kcRxNAhC_ZKTkE,Hôtel Chopin Grands-Boulevards Paris,4.4,187.0,"46 Passage Jouffroy, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87269129999999,2.3423436,0.0259801637287241,0,Pedestrian Plaza,French Restaurant,Thai Restaurant,Hotel,Furniture / Home Store,Japanese Restaurant,Bistro,Bar,Museum,Tea Room,red
1099,Hilton Paris Opéra,4c8c717c509e370491d63355,48.87557147635434,2.325579121816145,75008,Paris,"['108 rue Saint-Lazare', '75008 Paris', 'France']",Hotel,75008,8,141,ChIJE6OnazVu5kcRksMPR9q_b-g,Hilton Paris Opera,4.3,1562.0,"108 Rue Saint-Lazare, 75008 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8756195,2.325536,0.006207039202204253,1,Hotel,French Restaurant,Cosmetics Shop,Chinese Restaurant,Lebanese Restaurant,Pub,Plaza,Coffee Shop,Restaurant,Sandwich Place,blue
1100,Laz Hotel,5a2a8a7adee7706435666f20,48.878652877942045,2.327607813725251,75009,Paris,"['17 Rue de Milan', '75009 Paris', 'France']",Hotel,75009,9,11,ChIJ1SrjRUpu5kcRDAtUNm3nvxU,LAZ' Hôtel Spa Urbain,4.4,253.0,"17 Rue de Milan, 75009 Paris, France","['spa', 'bar', 'lodging', 'point_of_interest', 'establishment']",48.878702200000006,2.3277144,0.00955021619970156,1,Hotel,French Restaurant,Italian Restaurant,Kebab Restaurant,Gym / Fitness Center,Bistro,Theater,Food Service,Sandwich Place,Bakery,blue
1101,Best Western Premier Opéra Faubourg,5310eee6498e3fd9c9aa6a59,48.87536850917283,2.3413993567146463,75009,Paris,"['49-51 rue La Fayette (Rue Buffault)', '75009 Paris', 'France']",Hotel,75009,9,31,ChIJe3YRQT9u5kcRXnvKYZWhOiY,Best Western Premier Opéra Faubourg,3.8,484.0,"49-51 Rue la Fayette, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.875384000000004,2.341529,0.009664648093040568,0,Japanese Restaurant,French Restaurant,Bistro,Sandwich Place,Burger Joint,Tea Room,Bed & Breakfast,Steakhouse,Modern European Restaurant,Snack Place,red
1102,Ibis Grands Boulevards - Opéra,4cb0bef8c5e6a1cdbe00d8f6,48.87445811639552,2.342095842269813,75009,Paris,"['38 rue du Faubourg Montmartre', '75009 Paris', 'France']",Hotel,75009,9,18,ChIJzXV4GT9u5kcRds7o6UGj5qI,Hotel ibis Paris Grands Boulevards Opera 9ème,3.7,511.0,"38 Rue du Faubourg Montmartre, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87441,2.3420742000000003,0.0055814412126758955,0,French Restaurant,Hotel,Bistro,Burger Joint,Pizza Place,Italian Restaurant,Japanese Restaurant,Soba Restaurant,Snack Place,Sandwich Place,red
1103,Ibis Sacré Cœur,4c22f17d11de20a1dcbd85ce,48.88259068741692,2.3415255546569824,75018,Paris,"['100 boulevard Rochechouard', '75018 Paris', 'France']",Hotel,75018,18,24,ChIJQZ9W8kNu5kcR88aGtnGUfr4,Hotel ibis Paris Sacré Coeur 18ème,3.2,405.0,"100 Boulevard de Rochechouart, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88261609999999,2.3415778,0.004761284700886624,0,Italian Restaurant,French Restaurant,Music Venue,Bakery,Sandwich Place,Dive Bar,Gift Shop,Theater,Bar,Concert Hall,red
1104,Hôtel Banke,4b96196ff964a520c0bc34e3,48.873670012281075,2.3361276090145107,75009,Paris,"['20 Rue La Fayette (Rue Pillet Will)', '75009 Paris', 'France']",Hotel,75009,9,68,ChIJWzOdtDlu5kcRiiFUIYfemGM,Banke Hôtel Paris,4.4,522.0,"20 Rue la Fayette, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8736713,2.3361987,0.005216963799000156,1,French Restaurant,Hotel,Creperie,Burger Joint,Bistro,Salad Place,Chinese Restaurant,Tea Room,Coffee Shop,Clothing Store,blue
1105,Hotel Chateaudun Opera,4e3a955e88772c3bf12396b3,48.876129054139135,2.3370111429530516,75009,Paris,"['30 rue de Chateaudun', '75009 Paris', 'France']",Hotel,75009,9,9,ChIJAYKtezhu5kcRE_SlKv1rMOE,Hotel Châteaudun Opéra - Paris,3.9,156.0,"30 Rue de Châteaudun, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8762074,2.3369106,0.011415013440675926,0,Bistro,Bakery,Hotel,Tea Room,Bar,Gym / Fitness Center,Seafood Restaurant,Latin American Restaurant,Falafel Restaurant,Coffee Shop,red
1106,Hôtel R de Paris,52ff7974498e51150b48f594,48.87989302040136,2.3289925153450137,75009,Paris,"['41 rue de Clichy', '75009 Paris', 'France']",Hotel,75009,9,34,ChIJvcfB2ktu5kcRkOssggAWvMA,Hôtel R de Paris - Boutique Hotel,4.6,301.0,"41 Rue de Clichy, 75009 Paris, France","['spa', 'lodging', 'point_of_interest', 'establishment']",48.879942,2.329001,0.005482330786458393,1,Hotel,Italian Restaurant,Theater,Salad Place,Restaurant,Food Service,Steakhouse,Organic Grocery,Bistro,Sushi Restaurant,blue
1107,Hotel ibis Paris Opera La Fayette,4d4262b15605a090af1aca54,48.87601931870101,2.341921714936735,75009,Paris,"['19  rue Buffault', '75009 Paris', 'France']",Hotel,75009,9,21,ChIJKZVgZj9u5kcRev2scDMbLII,Hotel ibis Paris Opera La Fayette,3.8,414.0,"19 Rue Buffault, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.876000700000006,2.3420373,0.008727700793358089,0,French Restaurant,Japanese Restaurant,Sandwich Place,Hotel,Bistro,Gym / Fitness Center,Deli / Bodega,Cocktail Bar,Restaurant,Dessert Shop,red
1108,Les Plumes Hotel,515d30807043fa18f5dccc7b,48.87658095709874,2.343333509653502,75009,Paris,"['10 rue Lamartine', '75009 Paris', 'France']",Hotel,75009,9,21,ChIJBTeIgEBu5kcRobFZ_zvxFWU,Les Plumes Hôtel,4.5,268.0,"10 Rue Lamartine, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8766864,2.3433626,0.011918597406489309,0,Hotel,Japanese Restaurant,Tea Room,Pool,Soba Restaurant,Burger Joint,Sandwich Place,Chinese Restaurant,Restaurant,Cocktail Bar,red
1109,Hôtel R. Kipling,51584edfe4b0dadf8d186719,48.88213343301544,2.3317835952724755,75009,Paris,"['65 rue Blanche (Rue de Douai)', '75009 Paris', 'France']",Hotel,75009,9,23,ChIJ0Rxkzk5u5kcRS7_dh8xmJSs,R. Kipling Hotel by Happyculture,3.9,240.0,"65 Rue Blanche, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.882060700000004,2.3316288,0.013939936524588959,1,Hotel,Italian Restaurant,Coffee Shop,Cocktail Bar,Nightclub,French Restaurant,Gastropub,Beer Bar,BBQ Joint,Art Museum,blue
1110,Hotel France Albion,4bc2312174a9a59338edd2f6,48.87754270090091,2.3383647133218752,75009,Paris,"['11 rue Notre Dame de Lorette', '75009 Paris', 'France']",Hotel,75009,9,12,ChIJKdmzc0du5kcRJHXqrNIg4-Y,France Albion,4.4,331.0,"11 Rue Notre Dame de Lorette, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87749779999999,2.3383024,0.006769407811862525,0,French Restaurant,Bakery,Bar,Hotel,Falafel Restaurant,Gourmet Shop,Pastry Shop,Tea Room,Theater,Bistro,red
1111,Hotel Mercure Paris Pigalle Sacre Coeur,56ce0054498ecd154ff9f203,48.882449088538166,2.336720329156716,75009,Paris,"['21 boulevard de Clichy', '75009 Paris', 'France']",Hotel,75009,9,6,ChIJRabZ6EVu5kcRXx88Gaop8o0,Hotel Mercure Paris Pigalle Sacre Coeur,4.1,287.0,"21 Boulevard de Clichy, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8823398,2.3364764,0.02162845988224623,0,Bar,French Restaurant,Hotel,Cocktail Bar,Lounge,Coffee Shop,Nightclub,Taco Place,Tapas Restaurant,Candy Store,red
1112,Hôtel Lorette,4b476f0cf964a520f03126e3,48.878994629993045,2.3371490226117286,75009,Paris,"['36 rue Notre Dame de Lorette', '75009 Paris', 'France']",Hotel,75009,9,23,ChIJF2AuEklu5kcRScIURC7L_sw,Hôtel Lorette - Astotel,4.4,429.0,"36 Rue Notre Dame de Lorette, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.878803000000005,2.337153,0.02131266838872168,0,French Restaurant,Hotel,Cocktail Bar,Gift Shop,Argentinian Restaurant,Bistro,Cheese Shop,Chinese Restaurant,Scandinavian Restaurant,Theater,red
1113,Hotel Carlton's Paris,4c20bb808082d13a0315f82a,48.88197208570223,2.340990453958512,75009,Paris,"['55 Boul. de Rochechouart', '75009 Paris', 'France']",Hotel,75009,9,11,ChIJN4G4B0Ru5kcRd0XEgWuS5AA,Hôtel Carlton's,3.5,535.0,"55 Boulevard de Rochechouart, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.881906799999996,2.3410005000000003,0.0072975497004645045,0,French Restaurant,Italian Restaurant,Music Venue,Bar,Irish Pub,Ice Cream Shop,Dive Bar,Dessert Shop,Creperie,Coffee Shop,red
1114,ATN Hotel Paris,4bee2f37767dc9b68b29d4e9,48.87780732500763,2.3279629769293835,75009,Paris,"[""21 Rue d'Athènes"", '75009 Paris', 'France']",Hotel,75009,9,4,ChIJe6ebakpu5kcREkZjxKI-4wk,Atn Hotel,3.9,206.0,"21 Rue d'Athènes, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.877903,2.327856,0.013220329806289328,1,Hotel,French Restaurant,Kebab Restaurant,Japanese Restaurant,Asian Restaurant,Indian Restaurant,Gym,Food Service,Food & Drink Shop,Comedy Club,blue
1115,Adagio City Aparthotel Opera,4c1503fba9c220a13960589d,48.8728568929875,2.3279668666796707,75009,Paris,"['43 Rue de Caumartin', '75009 Paris', 'France']",Hotel,75009,9,18,ChIJedr3FzRu5kcRhqn-J3vr71U,Aparthôtel Adagio Paris Opéra,3.9,288.0,"43 Rue de Caumartin, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87273949999999,2.3281881,0.02082833330258944,0,Boutique,Department Store,Theater,French Restaurant,Clothing Store,Gourmet Shop,Lounge,Coffee Shop,Dessert Shop,Salad Place,red
1116,Hotel Atlantic,4bc8d1fc762beee1f08e3d38,48.87821720476496,2.3263471901043524,75009,Paris,"['44 RUE DE LONDRES', '75009 Paris', 'France']",Hotel,75008,8,6,ChIJRx3z9Epu5kcRrDiMkKNJyzE,Atlantic Hôtel,4.3,438.0,"44 Rue de Londres, 75008 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.878151,2.326389,0.007975637996919414,1,Hotel,French Restaurant,Kebab Restaurant,Bakery,Sushi Restaurant,Sandwich Place,Chinese Restaurant,Asian Restaurant,Turkish Restaurant,Food Service,blue
1117,Hotel Saint-Louis Pigalle,56a69f34498ec048f4d3ac9b,48.882321172728005,2.334587578040919,75009,Paris,"['6 rue Fromentin', '75009 Paris', 'France']",Hotel,75009,9,14,ChIJww0uRU9u5kcRfyA3btxvgvs,Hôtel Saint-Louis Pigalle,4.5,128.0,"6 Rue Fromentin, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8823591,2.3347279999999997,0.011129304188288409,0,Hotel,Italian Restaurant,Bar,Lounge,French Restaurant,Japanese Restaurant,Coffee Shop,Basketball Court,Tapas Restaurant,Taco Place,red
1118,Hôtel Joséphine,51bcda53498e07f6f5de2f1f,48.88226545790658,2.3317094137685537,75009,Paris,"['67 rue Blanche', '75009 Paris', 'France']",Hotel,75009,9,31,ChIJhV9fxU5u5kcR3ImNkG7gpHQ,Hôtel Joséphine by HappyCulture™,4.0,256.0,"67 Rue Blanche, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88228999999999,2.331778,0.0057230891125200625,1,Hotel,Italian Restaurant,Coffee Shop,Cocktail Bar,Nightclub,French Restaurant,Gastropub,Beer Bar,BBQ Joint,Art Museum,blue
1119,New Hotel Saint-Lazare,4c29270ece3fc92898516e88,48.880207084669216,2.3269662663667487,75009,Paris,"[""53 rue d'Amsterdam"", '75009 Paris', 'France']",Hotel,75008,8,10,ChIJFRJGoUtu5kcRrEbOjwICzTw,New Hotel Saint Lazare,2.9,294.0,"53 Rue d'Amsterdam, 75008 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88017929999999,2.3269539,0.003220242197454082,1,Hotel,French Restaurant,Italian Restaurant,Restaurant,Theater,Bakery,Sushi Restaurant,Sandwich Place,Bagel Shop,Food Service,blue
1120,Le Pigalle,558d1c12498e3115c247d53b,48.88165331623583,2.337338109899437,75009,Paris,"['9 rue Frochot', '75009 Paris', 'France']",Hotel,75009,9,80,ChIJqzBe2EVu5kcRvU67ufRGCTU,Le Pigalle,4.4,257.0,"9 Rue Frochot, 75009 Paris, France","['cafe', 'bar', 'store', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8816193,2.3371877999999997,0.01165543853862613,0,Cocktail Bar,French Restaurant,Lounge,Bar,Hotel,Mexican Restaurant,Taco Place,Gift Shop,Tapas Restaurant,Basketball Court,red
1121,Hotel Mercure Paris Opéra Garnier,4b56acdaf964a520421828e3,48.87492441964014,2.325983116640804,75008,Paris,"[""4 rue de l'Isly"", '75008 Paris', 'France']",Hotel,75008,8,36,ChIJUfoeBjVu5kcRQNelE5KzHH0,Mercure Paris Opéra Garnier Hôtel & Spa,4.1,409.0,"4 Rue de l'Isly, 75008 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.874889200000005,2.3260019,0.004151971480427926,0,Cosmetics Shop,Hotel,Theater,French Restaurant,Sandwich Place,Lounge,Chinese Restaurant,Bar,Lebanese Restaurant,Clothing Store,red
1122,Hélios Ópera Hotel,4e961282be7ba85e57674cfd,48.87523870828873,2.3327709225680318,75009,Paris,"['75 rue de la Victoire', '75009 Paris', 'France']",Hotel,75009,9,18,ChIJV_ZQuDdu5kcRpGHLIPmfJLQ,Hôtel Hélios Opéra,4.1,258.0,"75 Rue de la Victoire, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.875193599999996,2.332758000000001,0.0051051496713493865,0,Italian Restaurant,Salad Place,Hotel,Japanese Restaurant,Department Store,French Restaurant,Burger Joint,Café,Theater,Toy / Game Store,red
1123,Eugene En Ville,52a03cfa11d2becdd0ab6dd9,48.87492959460994,2.3417397725827023,75009,Paris,"['6 rue Buffault', '75009 Paris', 'France']",Hotel,75009,9,34,ChIJuU8IPz9u5kcRLql-usAaKm8,Hôtel Eugène en Ville,4.3,425.0,"6 Rue Buffault, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8750085,2.3416517000000003,0.010896638897144687,0,Japanese Restaurant,French Restaurant,Pizza Place,Bistro,Sandwich Place,Snack Place,Bed & Breakfast,Steakhouse,Modern European Restaurant,Soba Restaurant,red
1124,New Hotel Lafayette,4dadb41ff7b1e810c1352e8d,48.87626993811406,2.3421357229080244,75009,Paris,"['25 rue Buffault', '75009 Paris', 'France']",Hotel,75009,9,8,ChIJM2cqYj9u5kcR7bI2F8sZ490,New Hotel Lafayette,3.6,234.0,"25 Rue Buffault, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8763032,2.3421237999999995,0.003800952165678009,0,French Restaurant,Japanese Restaurant,Hotel,Sandwich Place,Tea Room,Bed & Breakfast,Bistro,Burger Joint,Noodle House,Chinese Restaurant,red
